Commodity Code,group_id, description,transaction
50050000,4,???????????????????????,EX
50060000,4,???????????????????????,EX
50071020,4,???????????????????????,EX
50071030,4,???????????????????????,EX
50071090,4,???????????????????????,EX
50072020,4,???????????????????????,EX
50072030,4,???????????????????????,EX
50072090,4,???????????????????????,EX
50079020,4,???????????????????????,EX
50079030,4,???????????????????????,EX
50079090,4,???????????????????????,EX
51011100,4,???????????????????????,EX
51011900,4,???????????????????????,EX
51012100,4,???????????????????????,EX
51012900,4,???????????????????????,EX
51013000,4,???????????????????????,EX
51021100,4,???????????????????????,EX
51021900,4,???????????????????????,EX
51022000,4,???????????????????????,EX
51031000,4,???????????????????????,EX
51032000,4,???????????????????????,EX
51033000,4,???????????????????????,EX
51040000,4,???????????????????????,EX
51051000,4,???????????????????????,EX
51052100,4,???????????????????????,EX
51052900,4,???????????????????????,EX
51053100,4,???????????????????????,EX
51053900,4,???????????????????????,EX
51054000,4,???????????????????????,EX
51061000,4,???????????????????????,EX
51062000,4,???????????????????????,EX
51071000,4,???????????????????????,EX
51072000,4,???????????????????????,EX
51081000,4,???????????????????????,EX
51082000,4,???????????????????????,EX
51091000,4,???????????????????????,EX
51099000,4,???????????????????????,EX
51100000,4,???????????????????????,EX
51111100,4,???????????????????????,EX
51111900,4,???????????????????????,EX
51112000,4,???????????????????????,EX
51113000,4,???????????????????????,EX
51119000,4,???????????????????????,EX
51121110,4,???????????????????????,EX
51121190,4,???????????????????????,EX
51121910,4,???????????????????????,EX
51121990,4,???????????????????????,EX
51122000,4,???????????????????????,EX
51123000,4,???????????????????????,EX
51129000,4,???????????????????????,EX
51130000,4,???????????????????????,EX
52010000,4,???????????????????????,EX
52021000,4,???????????????????????,EX
52029100,4,???????????????????????,EX
52029900,4,???????????????????????,EX
52030000,4,???????????????????????,EX
52041110,4,???????????????????????,EX
52041190,4,???????????????????????,EX
52041900,4,???????????????????????,EX
52042000,4,???????????????????????,EX
52051100,4,???????????????????????,EX
52051200,4,???????????????????????,EX
52051300,4,???????????????????????,EX
52051400,4,???????????????????????,EX
52051500,4,???????????????????????,EX
52052100,4,???????????????????????,EX
52052200,4,???????????????????????,EX
52052300,4,???????????????????????,EX
52052400,4,???????????????????????,EX
52052600,4,???????????????????????,EX
52052700,4,???????????????????????,EX
52052800,4,???????????????????????,EX
52053100,4,???????????????????????,EX
52053200,4,???????????????????????,EX
52053300,4,???????????????????????,EX
52053400,4,???????????????????????,EX
52053500,4,???????????????????????,EX
52054100,4,???????????????????????,EX
52054200,4,???????????????????????,EX
52054300,4,???????????????????????,EX
52054400,4,???????????????????????,EX
52054600,4,???????????????????????,EX
52054700,4,???????????????????????,EX
52054800,4,???????????????????????,EX
52061100,4,???????????????????????,EX
52061200,4,???????????????????????,EX
52061300,4,???????????????????????,EX
52061400,4,???????????????????????,EX
52061500,4,???????????????????????,EX
52062100,4,???????????????????????,EX
52062200,4,???????????????????????,EX
52062300,4,???????????????????????,EX
52062400,4,???????????????????????,EX
52062500,4,???????????????????????,EX
52063100,4,???????????????????????,EX
52063200,4,???????????????????????,EX
52063300,4,???????????????????????,EX
52063400,4,???????????????????????,EX
52063500,4,???????????????????????,EX
52064100,4,???????????????????????,EX
52064200,4,???????????????????????,EX
52064300,4,???????????????????????,EX
52064400,4,???????????????????????,EX
52064500,4,???????????????????????,EX
52071000,4,???????????????????????,EX
52079000,4,???????????????????????,EX
52081100,4,???????????????????????,EX
52081200,4,???????????????????????,EX
52081300,4,???????????????????????,EX
52081900,4,???????????????????????,EX
52082100,4,???????????????????????,EX
52082200,4,???????????????????????,EX
52082300,4,???????????????????????,EX
52082900,4,???????????????????????,EX
52083110,4,???????????????????????,EX
52083190,4,???????????????????????,EX
52083200,4,???????????????????????,EX
52083300,4,???????????????????????,EX
52083900,4,???????????????????????,EX
52084110,4,???????????????????????,EX
52084190,4,???????????????????????,EX
52084210,4,???????????????????????,EX
52084290,4,???????????????????????,EX
52084300,4,???????????????????????,EX
52084900,4,???????????????????????,EX
52085110,4,???????????????????????,EX
52085190,4,???????????????????????,EX
52085210,4,???????????????????????,EX
52085290,4,???????????????????????,EX
52085910,4,???????????????????????,EX
52085920,4,???????????????????????,EX
52085990,4,???????????????????????,EX
52091110,4,???????????????????????,EX
52091190,4,???????????????????????,EX
52091200,4,???????????????????????,EX
52091900,4,???????????????????????,EX
52092100,4,???????????????????????,EX
52092200,4,???????????????????????,EX
52092900,4,???????????????????????,EX
52093100,4,???????????????????????,EX
52093200,4,???????????????????????,EX
52093900,4,???????????????????????,EX
52094100,4,???????????????????????,EX
52094200,4,???????????????????????,EX
52094300,4,???????????????????????,EX
52094900,4,???????????????????????,EX
52095110,4,???????????????????????,EX
52095190,4,???????????????????????,EX
52095210,4,???????????????????????,EX
52095290,4,???????????????????????,EX
52095910,4,???????????????????????,EX
52095990,4,???????????????????????,EX
52101100,4,???????????????????????,EX
52101900,4,???????????????????????,EX
52102100,4,???????????????????????,EX
52102900,4,???????????????????????,EX
52103100,4,???????????????????????,EX
52103200,4,???????????????????????,EX
52103900,4,???????????????????????,EX
52104110,4,???????????????????????,EX
52104190,4,???????????????????????,EX
52104900,4,???????????????????????,EX
52105110,4,???????????????????????,EX
52105190,4,???????????????????????,EX
52105910,4,???????????????????????,EX
52105990,4,???????????????????????,EX
52111100,4,???????????????????????,EX
52111200,4,???????????????????????,EX
52111900,4,???????????????????????,EX
52112000,4,???????????????????????,EX
52113100,4,???????????????????????,EX
52113200,4,???????????????????????,EX
52113900,4,???????????????????????,EX
52114110,4,???????????????????????,EX
52114190,4,???????????????????????,EX
52114200,4,???????????????????????,EX
52114300,4,???????????????????????,EX
52114900,4,???????????????????????,EX
52115110,4,???????????????????????,EX
52115190,4,???????????????????????,EX
52115210,4,???????????????????????,EX
52115290,4,???????????????????????,EX
52115910,4,???????????????????????,EX
52115990,4,???????????????????????,EX
52121100,4,???????????????????????,EX
52121200,4,???????????????????????,EX
52121300,4,???????????????????????,EX
52121400,4,???????????????????????,EX
52121510,4,???????????????????????,EX
52121590,4,???????????????????????,EX
52122100,4,???????????????????????,EX
52122200,4,???????????????????????,EX
52122300,4,???????????????????????,EX
52122400,4,???????????????????????,EX
52122510,4,???????????????????????,EX
52122590,4,???????????????????????,EX
53011000,4,???????????????????????,EX
53012100,4,???????????????????????,EX
53012900,4,???????????????????????,EX
53013000,4,???????????????????????,EX
53021000,4,???????????????????????,EX
53029000,4,???????????????????????,EX
53031000,4,???????????????????????,EX
53039000,4,???????????????????????,EX
53050010,4,???????????????????????,EX
53050021,4,???????????????????????,EX
53050022,4,???????????????????????,EX
53050023,4,???????????????????????,EX
53050090,4,???????????????????????,EX
53061000,4,???????????????????????,EX
53062000,4,???????????????????????,EX
53071000,4,???????????????????????,EX
53072000,4,???????????????????????,EX
53081000,4,???????????????????????,EX
53082000,4,???????????????????????,EX
53089010,4,???????????????????????,EX
53089090,4,???????????????????????,EX
53091100,4,???????????????????????,EX
53091900,4,???????????????????????,EX
53092100,4,???????????????????????,EX
53092900,4,???????????????????????,EX
53101010,4,???????????????????????,EX
53101090,4,???????????????????????,EX
53109000,4,???????????????????????,EX
53110010,4,???????????????????????,EX
53110020,4,???????????????????????,EX
53110090,4,???????????????????????,EX
54011010,4,???????????????????????,EX
54011090,4,???????????????????????,EX
54012010,4,???????????????????????,EX
54012090,4,???????????????????????,EX
54021100,4,???????????????????????,EX
54021900,4,???????????????????????,EX
54022000,4,???????????????????????,EX
54023100,4,???????????????????????,EX
54023200,4,???????????????????????,EX
54023310,4,???????????????????????,EX
54023390,4,???????????????????????,EX
54023400,4,???????????????????????,EX
54023900,4,???????????????????????,EX
54024410,4,???????????????????????,EX
54024420,4,???????????????????????,EX
54024490,4,???????????????????????,EX
54024500,4,???????????????????????,EX
54024610,4,???????????????????????,EX
54024690,4,???????????????????????,EX
54024710,4,???????????????????????,EX
54024790,4,???????????????????????,EX
54024800,4,???????????????????????,EX
54024900,4,???????????????????????,EX
54025100,4,???????????????????????,EX
54025200,4,???????????????????????,EX
54025300,4,???????????????????????,EX
54025900,4,???????????????????????,EX
54026100,4,???????????????????????,EX
54026200,4,???????????????????????,EX
54026300,4,???????????????????????,EX
54026900,4,???????????????????????,EX
54031000,4,???????????????????????,EX
54033110,4,???????????????????????,EX
54033190,4,???????????????????????,EX
54033210,4,???????????????????????,EX
54033290,4,???????????????????????,EX
54033310,4,???????????????????????,EX
54033390,4,???????????????????????,EX
54033910,4,???????????????????????,EX
54033990,4,???????????????????????,EX
54034110,4,???????????????????????,EX
54034190,4,???????????????????????,EX
54034200,4,???????????????????????,EX
54034900,4,???????????????????????,EX
54041100,4,???????????????????????,EX
54041200,4,???????????????????????,EX
54041900,4,???????????????????????,EX
54049000,4,???????????????????????,EX
54050000,4,???????????????????????,EX
54060000,4,???????????????????????,EX
54071020,4,???????????????????????,EX
54071091,4,???????????????????????,EX
54071099,4,???????????????????????,EX
54072000,4,???????????????????????,EX
54073000,4,???????????????????????,EX
54074110,4,???????????????????????,EX
54074190,4,???????????????????????,EX
54074200,4,???????????????????????,EX
54074300,4,???????????????????????,EX
54074400,4,???????????????????????,EX
54075100,4,???????????????????????,EX
54075200,4,???????????????????????,EX
54075300,4,???????????????????????,EX
54075400,4,???????????????????????,EX
54076110,4,???????????????????????,EX
54076190,4,???????????????????????,EX
54076910,4,???????????????????????,EX
54076990,4,???????????????????????,EX
54077100,4,???????????????????????,EX
54077200,4,???????????????????????,EX
54077300,4,???????????????????????,EX
54077400,4,???????????????????????,EX
54078100,4,???????????????????????,EX
54078200,4,???????????????????????,EX
54078300,4,???????????????????????,EX
54078400,4,???????????????????????,EX
54079100,4,???????????????????????,EX
54079200,4,???????????????????????,EX
54079300,4,???????????????????????,EX
54079400,4,???????????????????????,EX
54081010,4,???????????????????????,EX
54081090,4,???????????????????????,EX
54082100,4,???????????????????????,EX
54082200,4,???????????????????????,EX
54082300,4,???????????????????????,EX
54082400,4,???????????????????????,EX
54083100,4,???????????????????????,EX
54083200,4,???????????????????????,EX
54083300,4,???????????????????????,EX
54083400,4,???????????????????????,EX
55011100,4,???????????????????????,EX
55011900,4,???????????????????????,EX
55012000,4,???????????????????????,EX
55013000,4,???????????????????????,EX
55014000,4,???????????????????????,EX
55019000,4,???????????????????????,EX
55021000,4,???????????????????????,EX
55029000,4,???????????????????????,EX
55031100,4,???????????????????????,EX
55031900,4,???????????????????????,EX
55032010,4,???????????????????????,EX
55032090,4,???????????????????????,EX
55033000,4,???????????????????????,EX
55034000,4,???????????????????????,EX
55039010,4,???????????????????????,EX
55039090,4,???????????????????????,EX
55041000,4,???????????????????????,EX
55049000,4,???????????????????????,EX
55051000,4,???????????????????????,EX
55052000,4,???????????????????????,EX
55061000,4,???????????????????????,EX
55062000,4,???????????????????????,EX
55063000,4,???????????????????????,EX
55064000,4,???????????????????????,EX
55069000,4,???????????????????????,EX
55070000,4,???????????????????????,EX
55081010,4,???????????????????????,EX
55081090,4,???????????????????????,EX
55082010,4,???????????????????????,EX
55082090,4,???????????????????????,EX
55091100,4,???????????????????????,EX
55091200,4,???????????????????????,EX
55092100,4,???????????????????????,EX
55092200,4,???????????????????????,EX
55093100,4,???????????????????????,EX
55093200,4,???????????????????????,EX
55094100,4,???????????????????????,EX
55094200,4,???????????????????????,EX
55095100,4,???????????????????????,EX
55095210,4,???????????????????????,EX
55095290,4,???????????????????????,EX
55095300,4,???????????????????????,EX
55095900,4,???????????????????????,EX
55096100,4,???????????????????????,EX
55096200,4,???????????????????????,EX
55096900,4,???????????????????????,EX
55099100,4,???????????????????????,EX
55099200,4,???????????????????????,EX
55099900,4,???????????????????????,EX
55101100,4,???????????????????????,EX
55101200,4,???????????????????????,EX
55102000,4,???????????????????????,EX
55103000,4,???????????????????????,EX
55109000,4,???????????????????????,EX
55111010,4,???????????????????????,EX
55111090,4,???????????????????????,EX
55112010,4,???????????????????????,EX
55112090,4,???????????????????????,EX
55113000,4,???????????????????????,EX
55121100,4,???????????????????????,EX
55121900,4,???????????????????????,EX
55122100,4,???????????????????????,EX
55122900,4,???????????????????????,EX
55129100,4,???????????????????????,EX
55129900,4,???????????????????????,EX
55131100,4,???????????????????????,EX
55131200,4,???????????????????????,EX
55131300,4,???????????????????????,EX
55131900,4,???????????????????????,EX
55132100,4,???????????????????????,EX
55132300,4,???????????????????????,EX
55132900,4,???????????????????????,EX
55133100,4,???????????????????????,EX
55133900,4,???????????????????????,EX
55134100,4,???????????????????????,EX
55134900,4,???????????????????????,EX
55141100,4,???????????????????????,EX
55141200,4,???????????????????????,EX
55141900,4,???????????????????????,EX
55142100,4,???????????????????????,EX
55142200,4,???????????????????????,EX
55142300,4,???????????????????????,EX
55142900,4,???????????????????????,EX
55143000,4,???????????????????????,EX
55144100,4,???????????????????????,EX
55144200,4,???????????????????????,EX
